/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_13_978.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_13_978.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_13_978.jpg, -0.5588979, 0.03041661, 0, 5.2073
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_14_162.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_14_162.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_14_162.jpg, -0.004497766, 0, 0, 5.105177
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_14_301.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_14_301.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_14_301.jpg, 0, 0, 0, 5.186892
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_14_424.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_14_424.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_14_424.jpg, 0, 0, 0, 5.124521
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_14_537.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_14_537.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_14_537.jpg, 0, 0.1137182, 0, 5.112937
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_14_657.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_14_657.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_14_657.jpg, 0, 0.2209561, 0, 5.4587
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_14_761.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_14_761.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_14_761.jpg, 0, 0.140709, 0, 5.492921
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_14_864.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_14_864.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_14_864.jpg, -0.3048627, 0.4455718, 0, 5.854189
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_14_978.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_14_978.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_14_978.jpg, 0, 0.1003017, 0, 6.065403
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_15_108.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_15_108.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_15_108.jpg, 0, 0, 0, 5.997533
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_15_227.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_15_227.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_15_227.jpg, 0, 0, 0, 5.925389
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_15_345.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_15_345.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_15_345.jpg, -0.3540062, 0, 0, 5.821968
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_15_453.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_15_453.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_15_453.jpg, -0.6804872, 0, 0, 5.69986
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_15_571.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_15_571.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_15_571.jpg, -0.7710718, 0, 0, 5.546126
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_15_682.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_15_682.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_15_682.jpg, -0.4400218, 0, 0, 5.502356
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_15_818.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_15_818.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_15_818.jpg, -0.03245974, 0.1340132, 0, 5.506779
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_15_932.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_15_932.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_15_932.jpg, 0, 0.476091, 0, 5.916719
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_16_057.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_16_057.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_16_057.jpg, 0, 0.1017301, 0, 6.16887
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_16_174.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_16_174.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_16_174.jpg, 0, 0.1959186, 0, 6.434129
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_16_306.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_16_306.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_16_306.jpg, 0, 0.148476, 0, 6.418851
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_16_440.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_16_440.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_16_440.jpg, 0, 0.5485439, 0, 7.080802
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_16_562.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_16_562.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_16_562.jpg, -0.1201862, 0.6746396, 0, 8.077621
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_16_668.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_16_668.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_16_668.jpg, -0.2000045, 0.3538138, 0, 8.501567
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_16_784.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_16_784.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_16_784.jpg, 0, 0.006992698, 0, 8.541491
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_16_890.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_16_890.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_16_890.jpg, -0.318576, 0, 0, 8.426153
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_17_002.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_17_002.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_17_002.jpg, -0.4091939, 0, 0, 8.258358
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_17_121.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_17_121.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_17_121.jpg, -0.05188465, 0, 0, 8.155331
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_17_230.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_17_230.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_17_230.jpg, -0.1146512, 0, 0, 8.067761
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_17_373.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_17_373.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_17_373.jpg, 0, 0, 0, 7.953261
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_17_502.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_17_502.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_17_502.jpg, 0, 0.388263, 0, 8.347303
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_17_626.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_17_626.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_17_626.jpg, 0, 0.01694691, 0, 8.41434
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_17_772.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_17_772.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_17_772.jpg, 0, 0, 0, 8.297484
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_17_894.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_17_894.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_17_894.jpg, 0, 0.08808875, 0, 8.454856
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_18_017.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_18_017.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_18_017.jpg, -0.3709531, 0, 0, 8.288133
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_18_128.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_18_128.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_18_128.jpg, -0.04005325, 0, 0, 8.203896
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_18_238.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_18_238.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_18_238.jpg, 0, 0, 0, 8.101617
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_18_349.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_18_349.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_18_349.jpg, 0, 0, 0, 8.020227
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_18_464.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_18_464.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_18_464.jpg, 0, 0.08229589, 0, 8.165103
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_18_568.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_18_568.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_18_568.jpg, -0.07260311, 0, 0, 8.07377
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_18_674.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_18_674.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_18_674.jpg, -0.3931861, 0, 0, 7.957016
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_18_789.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_18_789.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_18_789.jpg, -0.04811704, 0, 0, 7.86199
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_18_896.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_18_896.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_18_896.jpg, -0.1332872, 0, 0, 7.760675
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_19_004.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_19_004.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_19_004.jpg, 0, 0, 0, 7.680895
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_19_111.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_19_111.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_19_111.jpg, -0.06174302, 0, 0, 7.591221
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_19_253.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_19_253.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_19_253.jpg, 0, 0, 0, 7.48297
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_19_372.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_19_372.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_19_372.jpg, -0.3648813, 0.1409733, 0, 7.6541
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_19_505.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_19_505.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_19_505.jpg, -0.761709, 0, 0, 7.425307
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_19_647.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_19_647.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_19_647.jpg, -0.85015, 0, 0, 7.198002
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_19_893.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_19_893.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_19_893.jpg, -1, 0, 0, 6.888667
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_20_001.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_20_001.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_20_001.jpg, -0.6742868, 0, 0, 6.839776
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_20_124.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_20_124.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_20_124.jpg, -0.303019, 0, 0, 6.775257
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_20_224.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_20_224.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_20_224.jpg, -0.002811909, 0.3002071, 0, 6.955902
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_20_342.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_20_342.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_20_342.jpg, 0, 0, 0, 6.964292
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_20_466.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_20_466.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_20_466.jpg, 0.372753, 0, 0, 6.833664
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_20_588.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_20_588.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_20_588.jpg, 0.005960941, 0, 0, 6.747678
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_20_734.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_20_734.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_20_734.jpg, 0.444054, 0, 0, 6.614353
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_20_860.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_20_860.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_20_860.jpg, 0.06708312, 0, 0, 6.522678
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_20_973.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_20_973.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_20_973.jpg, 0, 0.1417111, 0, 6.514639
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_21_106.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_21_106.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_21_106.jpg, 0, 0.238026, 0, 6.965507
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_21_257.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_21_257.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_21_257.jpg, 0, 0.1931008, 0, 7.010219
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_21_394.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_21_394.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_21_394.jpg, 0, 0.157809, 0, 6.989503
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_21_520.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_21_520.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_21_520.jpg, 0, 0, 0, 6.899334
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_21_631.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_21_631.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_21_631.jpg, 0, 0.3378543, 0, 7.121953
/Users/asik/Desktop/Self Driving Car/IMG/center_2021_12_19_18_46_22_298.jpg, /Users/asik/Desktop/Self Driving Car/IMG/left_2021_12_19_18_46_22_298.jpg, /Users/asik/Desktop/Self Driving Car/IMG/right_2021_12_19_18_46_22_298.jpg, 0, 0, 0, 7.373521
